author,updated_at,like_count,text,public,tokens,tokens_without_slang,text_fin,sentiment
@anggunfitriaagung5180,2023-12-23T01:37:54Z,0,eh gibran bener loh wkwk itu mkasdnya imin kan mau nyerang dia kok bisa bagus pembangunannya makanya gibran defense caranya gampang banget,True,"['eh', 'gibran', 'benar', 'loh', 'wkwk', 'mkasdnya', 'imin', 'menyerang', 'bagus', 'pembangunannya', 'gibran', 'defense', 'gampang', 'banget']","['eh', 'gibran', 'benar', 'loh', 'wkwk', 'mkasdnya', 'imin', 'menyerang', 'bagus', 'pembangunannya', 'gibran', 'defense', 'gampang', 'banget']",eh gibran benar loh wkwk mkasdnya imin menyerang bagus pembangunannya gibran defense gampang ,negative
@yuliisfauziatun7469,2023-12-23T01:37:15Z,0,suruh orang pks sj yg jadi panitia debat bukankah kesepakatan debat sdh disepakati semua paslon,True,"['suruh', 'orang', 'pks', 'saja', 'yang', 'panitia', 'debat', 'kesepakatan', 'debat', 'sudah', 'disepakati', 'paslon']","['suruh', 'orang', 'pks', 'saja', 'yang', 'panitia', 'debat', 'kesepakatan', 'debat', 'sudah', 'disepakati', 'paslon']",suruh  pks   panitia debat kesepakatan debat  disepakati paslon,neutral
@user-nz1bi6wi8o,2023-12-23T01:36:33Z,0,gibrannnnnnn,True,['gibrannnnnnn'],['gibrannnnnnn'],gibrannnnnnn,positive
@nufij1419,2023-12-23T01:35:58Z,0,saya akan mendukung caprescawapres yg mengusung anti korupsi fraud dan sejenisnya sekuat mungkin scr kebijakan pengawasan dan penegakan hukum babat habis itu akar masalah utama dan inti perbaikan fondasi negara ini semua dana pembangunan dan dana investasi dikorupsi suap di berbagai bidang kebijakan sudah ada diotak atik menjadi birokrasi yg melelahkan dan memiskinkan pengusaha yg tdk py backingordal you name it indonesia ada semua mau apbn ditambah sejuta triliun pun tdk akan efektif jika kebocoran ada di berbagai level jgn bicara sejahtera dan maju kalau pemimpin blm selesai dg kesejahteraannya sendiri atau partainya dan jati dirinya,True,"['mendukung', 'caprescawapres', 'yang', 'mengusung', 'anti', 'korupsi', 'fraud', 'sejenisnya', 'sekuat', 'secara', 'kebijakan', 'pengawasan', 'penegakan', 'hukum', 'babat', 'habis', 'akar', 'utama', 'inti', 'perbaikan', 'fondasi', 'negara', 'dana', 'pembangunan', 'dana', 'investasi', 'dikorupsi', 'suap', 'bidang', 'kebijakan', 'diotak', 'atik', 'birokrasi', 'yang', 'melelahkan', 'memiskinkan', 'pengusaha', 'yang', 'tidak', 'punya', 'backingordal', 'you', 'name', 'itu', 'indonesia', 'apbn', 'ditambah', 'sejuta', 'triliun', 'tidak', 'efektif', 'kebocoran', 'level', 'jangan', 'bicara', 'sejahtera', 'maju', 'pemimpin', 'belum', 'selesai', 'dengan', 'kesejahteraannya', 'partainya', 'jati']","['mendukung', 'caprescawapres', 'yang', 'mengusung', 'anti', 'korupsi', 'fraud', 'sejenisnya', 'sekuat', 'secara', 'kebijakan', 'pengawasan', 'penegakan', 'hukum', 'babat', 'habis', 'akar', 'utama', 'inti', 'perbaikan', 'fondasi', 'negara', 'dana', 'pembangunan', 'dana', 'investasi', 'dikorupsi', 'suap', 'bidang', 'kebijakan', 'diotak', 'atik', 'birokrasi', 'yang', 'melelahkan', 'memiskinkan', 'pengusaha', 'yang', 'tidak', 'punya', 'backingordal', 'you', 'name', 'itu', 'indonesia', 'apbn', 'ditambah', 'sejuta', 'triliun', 'tidak', 'efektif', 'kebocoran', 'level', 'jangan', 'bicara', 'sejahtera', 'maju', 'pemimpin', 'belum', 'selesai', 'dengan', 'kesejahteraannya', 'partainya', 'jati']",mendukung caprescawapres  mengusung anti korupsi fraud sejenisnya sekuat secara kebijakan pengawasan penegakan hukum babat habis akar utama inti perbaikan fondasi negara dana pembangunan dana investasi dikorupsi suap bidang kebijakan diotak atik birokrasi  melelahkan memiskinkan pengusaha   punya backingordal you name itu indonesia apbn ditambah sejuta triliun  efektif kebocoran level  bicara sejahtera maju pemimpin belum selesai  kesejahteraannya partainya jati,negative
@utaricoredioz,2023-12-23T01:35:47Z,0,lama cak imin kayak anies 😂😂 cara bicaranya udh mulai sama kelkelkelkel,True,"['cak', 'imin', 'kayak', 'anies', '😂', '😂', 'bicaranya', 'sudah', 'kelkelkelkel']","['cak', 'imin', 'kayak', 'anies', '😂', '😂', 'bicaranya', 'sudah', 'kelkelkelkel']",cak imin  anies 😂 😂 bicaranya  kelkelkelkel,negative
@gilangmarikuy4922,2023-12-23T01:35:45Z,0,mantap mas gibran 🎉❤,True,"['mantap', 'mas', 'gibran', '🎉', '❤']","['mantap', 'mas', 'gibran', '🎉', '❤']",mantap mas gibran 🎉 ❤,positive
@nitachannel1713,2023-12-23T01:35:10Z,0,bebaskn pajak,True,"['bebaskn', 'pajak']","['bebaskn', 'pajak']",bebaskn pajak,negative
@budakkorporat3369,2023-12-23T01:35:02Z,0,wkwkwk kocak masa carbon capture malah arahnya ke rumah sakit dan puskesmas doang ngomongin orang wawasannya sempit tapi wawasannya sendiri segitu,True,"['wkwkwk', 'kocak', 'carbon', 'capture', 'arahnya', 'rumah', 'sakit', 'puskesmas', 'doang', 'mengomongkan', 'orang', 'wawasannya', 'sempit', 'wawasannya', 'segitu']","['wkwkwk', 'kocak', 'carbon', 'capture', 'arahnya', 'rumah', 'sakit', 'puskesmas', 'doang', 'mengomongkan', 'orang', 'wawasannya', 'sempit', 'wawasannya', 'segitu']",wkwkwk kocak carbon capture arahnya rumah sakit puskesmas doang mengomongkan  wawasannya sempit wawasannya segitu,negative
@ratihsofie7968,2023-12-23T01:34:51Z,0,ora ngurus debad debit nggolek pangan dewe ora ono pengatuhe presidene sopo wakile sopo,True,"['ora', 'mengurus', 'debad', 'debit', 'nggolek', 'pangan', 'dewe', 'ora', 'sono', 'pengatuhe', 'presidene', 'sopo', 'wakile', 'sopo']","['ora', 'mengurus', 'debad', 'debit', 'nggolek', 'pangan', 'dewe', 'ora', 'sono', 'pengatuhe', 'presidene', 'sopo', 'wakile', 'sopo']",ora mengurus debad debit nggolek pangan dewe ora sono pengatuhe presidene sopo wakile sopo,neutral
@dwmst7,2023-12-23T01:34:35Z,1,gibran mantebdlu diem skrg lbh bnyk ngmng,True,"['gibran', 'mantebdlu', 'diam', 'sekarang', 'lebih', 'banyak', 'mengomong']","['gibran', 'mantebdlu', 'diam', 'sekarang', 'lebih', 'banyak', 'mengomong']",gibran mantebdlu diam sekarang lebih banyak mengomong,positive
@eddysuherman7155,2023-12-23T01:34:34Z,1,buah jatuh tidak jauh dari pohonnya klo bapaknya kang ngibul anaknyapun akan ikut bapaknya jd kang ngibul penjelasannya sih keren tp klo ujungnya bakal ngibul lagi nggak deh😂😂,True,"['buah', 'jatuh', 'pohonnya', 'kalo', 'bapaknya', 'kang', 'ngibul', 'anaknyapun', 'bapaknya', 'jadi', 'kang', 'ngibul', 'penjelasannya', 'sih', 'keren', 'tapi', 'kalo', 'ujungnya', 'ngibul', 'enggak', 'deh', '😂', '😂']","['buah', 'jatuh', 'pohonnya', 'kalo', 'bapaknya', 'kang', 'ngibul', 'anaknyapun', 'bapaknya', 'jadi', 'kang', 'ngibul', 'penjelasannya', 'sih', 'keren', 'tapi', 'kalo', 'ujungnya', 'ngibul', 'enggak', 'deh', '😂', '😂']",buah jatuh pohonnya  bapaknya kang ngibul anaknyapun bapaknya jadi kang ngibul penjelasannya  keren   ujungnya ngibul  deh 😂 😂,negative
@fikhachibo5509,2023-12-23T01:34:29Z,0,pak mahfud baca puisinya kelamaan bukannya bikin realita malah bikin pusing,True,"['mahfud', 'baca', 'puisinya', 'bikin', 'realita', 'bikin', 'pusing']","['mahfud', 'baca', 'puisinya', 'bikin', 'realita', 'bikin', 'pusing']",mahfud baca puisinya  realita  pusing,negative
@ucokbabay,2023-12-23T01:34:28Z,0,ikn butuh dana trilyun lebih kalau ini di bagi tuk kota maka bisa cukup tuk membangun kota lain dg mneruskan sumber daya yg telah ada di kota trsebut,True,"['ikn', 'butuh', 'dana', 'trilyun', 'untuk', 'kota', 'untuk', 'membangun', 'kota', 'dengan', 'mneruskan', 'sumber', 'daya', 'yang', 'kota', 'trsebut']","['ikn', 'butuh', 'dana', 'trilyun', 'untuk', 'kota', 'untuk', 'membangun', 'kota', 'dengan', 'mneruskan', 'sumber', 'daya', 'yang', 'kota', 'trsebut']",ikn butuh dana trilyun untuk kota untuk membangun kota  mneruskan sumber daya  kota trsebut,positive
@adesanti1125,2023-12-23T01:34:28Z,1,majuu generasi muda🎉 mas gibran ❤,True,"['majuu', 'generasi', 'muda', '🎉', 'mas', 'gibran', '❤']","['majuu', 'generasi', 'muda', '🎉', 'mas', 'gibran', '❤']",majuu generasi muda 🎉 mas gibran ❤,positive
@fahroelfawaed9759,2023-12-23T01:33:57Z,0,meskipun anak muda tapi si muhaimin di kacangin oleh mas gibran 😂😂😂,True,"['anak', 'muda', 'sih', 'muhaimin', 'kacangin', 'mas', 'gibran', '😂', '😂', '😂']","['anak', 'muda', 'sih', 'muhaimin', 'kacangin', 'mas', 'gibran', '😂', '😂', '😂']",anak muda  muhaimin kacangin mas gibran 😂 😂 😂,negative
@andriabduljabar283,2023-12-23T01:33:57Z,0,duh makin cinta aja aama maa gibran ❤,True,"['duh', 'cinta', 'saja', 'sama', 'maa', 'gibran', '❤']","['duh', 'cinta', 'saja', 'sama', 'maa', 'gibran', '❤']",duh cinta   maa gibran ❤,positive
@hai_dikdik7169,2023-12-23T01:33:33Z,0,untuk debat capres anies baswedan unggul dan untuk debat cawapres gibran yang unggul oke paslon aniesgibran 😄,True,"['debat', 'capres', 'anies', 'baswedan', 'unggul', 'debat', 'cawapres', 'gibran', 'unggul', 'oke', 'paslon', 'aniesgibran', '😄']","['debat', 'capres', 'anies', 'baswedan', 'unggul', 'debat', 'cawapres', 'gibran', 'unggul', 'oke', 'paslon', 'aniesgibran', '😄']",debat capres anies baswedan unggul debat cawapres gibran unggul oke paslon aniesgibran 😄,neutral
@yuliisfauziatun7469,2023-12-23T01:33:25Z,0,orang kalah bawaannya curiga wae✌🤞🤘,True,"['orang', 'kalah', 'bawaannya', 'curiga', 'wae', '✌', '🤞', '🤘']","['orang', 'kalah', 'bawaannya', 'curiga', 'wae', '✌', '🤞', '🤘']", kalah bawaannya curiga wae ✌ 🤞 🤘,negative
@yitno26official5,2023-12-23T01:33:25Z,0,gibran itu jokowi versi,True,"['gibran', 'jokowi', 'versi']","['gibran', 'jokowi', 'versi']",gibran jokowi versi,neutral
@aprilitawijiasri8710,2023-12-23T01:33:10Z,0,es ge i e 😂😂😂😂😂,True,"['es', 'ge', 'i', 'e', '😂', '😂', '😂', '😂', '😂']","['es', 'ge', 'i', 'e', '😂', '😂', '😂', '😂', '😂']",es ge i e 😂 😂 😂 😂 😂,negative
@ucokbabay,2023-12-23T01:33:00Z,0,selevel jakarta dari segi peluang kerja dg upah yg memadai jgn prgi ke jakarta demi mngejar peluang usaha dg upah yg sgt tinggi,True,"['selevel', 'jakarta', 'segi', 'peluang', 'kerja', 'dengan', 'upah', 'yang', 'memadai', 'jangan', 'prgi', 'jakarta', 'mngejar', 'peluang', 'usaha', 'dengan', 'upah', 'yang', 'sangat']","['selevel', 'jakarta', 'segi', 'peluang', 'kerja', 'dengan', 'upah', 'yang', 'memadai', 'jangan', 'prgi', 'jakarta', 'mngejar', 'peluang', 'usaha', 'dengan', 'upah', 'yang', 'sangat']",selevel jakarta segi peluang kerja  upah  memadai  prgi jakarta mngejar peluang usaha  upah  sangat,positive
@ebonk80,2023-12-23T01:32:39Z,0,klo cuma ngomong ya gampang😂😂😂 tinggalkonsep coookkk real nya apaaaaserasa nonton wayang😂😂😂😂 gak ada hikmahlebih mulia tidooooorrrr,True,"['kalo', 'mengomong', 'ya', 'gampang', '😂', '😂', '😂', 'tinggalkonsep', 'coookkk', 'real', 'nya', 'apaaaaserasa', 'menonton', 'wayang', '😂', '😂', '😂', '😂', 'enggak', 'hikmahlebih', 'mulia', 'tidooooorrrr']","['kalo', 'mengomong', 'ya', 'gampang', '😂', '😂', '😂', 'tinggalkonsep', 'coookkk', 'real', 'nya', 'apaaaaserasa', 'menonton', 'wayang', '😂', '😂', '😂', '😂', 'enggak', 'hikmahlebih', 'mulia', 'tidooooorrrr']", mengomong  gampang 😂 😂 😂 tinggalkonsep coookkk real  apaaaaserasa menonton wayang 😂 😂 😂 😂  hikmahlebih mulia tidooooorrrr,negative
@budiismadi9725,2023-12-23T01:31:48Z,1,klau sy sdh ykin gibran mmou krn dulu ktk cawalkot lihat jejak digitalnya gibran mampu kok yg diremehkan blimbing sayur sama menteri panci diremehkan samsul sama masinton ternyata mampu dgn baik ktk gibran mampu menjawab dikatakan sudah dilatih laaa yg lain apa juga tdk latihan sklipun dilatih ttpi dlm debat yg panjang itu elaborasinya trletak pada diri masing² ktk umpams gibran tdk bisa nnti juga diktakan naah betulkan masih minim pengalaman dll i ilah tipé orang munafik yg intunya tdk sukaprabowo dan tdk suka gibran trus mrk bisa apa 😂😂😂,True,"['kalau', 'saya', 'sudah', 'ykin', 'gibran', 'mmou', 'karena', 'ktk', 'cawalkot', 'lihat', 'jejak', 'digitalnya', 'gibran', 'yang', 'diremehkan', 'blimbing', 'sayur', 'menteri', 'panci', 'diremehkan', 'samsul', 'masinton', 'dengan', 'ktk', 'gibran', 'dilatih', 'laaa', 'yang', 'tidak', 'latihan', 'sklipun', 'dilatih', 'ttpi', 'dalam', 'debat', 'yang', 'elaborasinya', 'trletak', 'masing²', 'ktk', 'umpams', 'gibran', 'tidak', 'nanti', 'diktakan', 'naah', 'betulkan', 'minim', 'pengalaman', 'dll', 'i', 'ilah', 'tipé', 'orang', 'munafik', 'yang', 'intunya', 'tidak', 'sukaprabowo', 'tidak', 'suka', 'gibran', 'terus', 'mereka', '😂', '😂', '😂']","['kalau', 'saya', 'sudah', 'ykin', 'gibran', 'mmou', 'karena', 'ktk', 'cawalkot', 'lihat', 'jejak', 'digitalnya', 'gibran', 'yang', 'diremehkan', 'blimbing', 'sayur', 'menteri', 'panci', 'diremehkan', 'samsul', 'masinton', 'dengan', 'ktk', 'gibran', 'dilatih', 'laaa', 'yang', 'tidak', 'latihan', 'sklipun', 'dilatih', 'ttpi', 'dalam', 'debat', 'yang', 'elaborasinya', 'trletak', 'masing²', 'ktk', 'umpams', 'gibran', 'tidak', 'nanti', 'diktakan', 'naah', 'betulkan', 'minim', 'pengalaman', 'dll', 'i', 'ilah', 'tipé', 'orang', 'munafik', 'yang', 'intunya', 'tidak', 'sukaprabowo', 'tidak', 'suka', 'gibran', 'terus', 'mereka', '😂', '😂', '😂']",kalau saya  ykin gibran mmou karena ktk cawalkot  jejak digitalnya gibran  diremehkan blimbing sayur menteri panci diremehkan samsul masinton  ktk gibran dilatih laaa   latihan sklipun dilatih ttpi dalam debat  elaborasinya trletak masing² ktk umpams gibran  nanti diktakan naah betulkan minim pengalaman dll i ilah tipé  munafik  intunya  sukaprabowo  suka gibran terus mereka 😂 😂 😂,positive
@halimroni9100,2023-12-23T01:31:47Z,0,materi debat yg disampaikan oleh masing cawapres hasil nya sbb klw paslon no tetap wacana sama kayak capres nya klw paslon no juga wacana dan tidak rasional lbh emosi dan realisasi nya penuh problem klw paslon no lebih rasional dan didasari rekamjejak dan reputasi nya rakyat harus cermat memilih jangan tertipu dgn penampilan 😎😎😎,True,"['materi', 'debat', 'yang', 'cawapres', 'hasil', 'nya', 'sebab', 'kalau', 'paslon', 'no', 'wacana', 'kayak', 'capres', 'nya', 'kalau', 'paslon', 'no', 'wacana', 'rasional', 'lebih', 'emosi', 'realisasi', 'nya', 'penuh', 'problem', 'kalau', 'paslon', 'no', 'rasional', 'didasari', 'rekamjejak', 'reputasi', 'nya', 'rakyat', 'cermat', 'memilih', 'tertipu', 'dengan', 'penampilan', '😎', '😎', '😎']","['materi', 'debat', 'yang', 'cawapres', 'hasil', 'nya', 'sebab', 'kalau', 'paslon', 'no', 'wacana', 'kayak', 'capres', 'nya', 'kalau', 'paslon', 'no', 'wacana', 'rasional', 'lebih', 'emosi', 'realisasi', 'nya', 'penuh', 'problem', 'kalau', 'paslon', 'no', 'rasional', 'didasari', 'rekamjejak', 'reputasi', 'nya', 'rakyat', 'cermat', 'memilih', 'tertipu', 'dengan', 'penampilan', '😎', '😎', '😎']",materi debat  cawapres hasil  sebab kalau paslon  wacana  capres  kalau paslon  wacana rasional lebih emosi realisasi  penuh problem kalau paslon  rasional didasari rekamjejak reputasi  rakyat cermat memilih tertipu  penampilan 😎 😎 😎,negative
@johanchristian5013,2023-12-23T01:31:40Z,0,lucu timses masakan yang dia pahami soal pertanyaan gibran itu soal limbah rumah sakit😅😅,True,"['lucu', 'timses', 'masakan', 'pahami', 'gibran', 'limbah', 'rumah', 'sakit', '😅', '😅']","['lucu', 'timses', 'masakan', 'pahami', 'gibran', 'limbah', 'rumah', 'sakit', '😅', '😅']",lucu timses masakan pahami gibran limbah rumah sakit 😅 😅,neutral
@moel20,2023-12-23T01:31:23Z,0,kelihatan kan siapa yang mengusai materi dan siapa yang punya teks materi,True,"['mengusai', 'materi', 'teks', 'materi']","['mengusai', 'materi', 'teks', 'materi']",mengusai materi teks materi,negative
@mesyafriyendi8985,2023-12-23T01:31:16Z,0,slepet ngk tuh😂😂😂😂😂,True,"['slepet', 'enggak', 'tuh', '😂', '😂', '😂', '😂', '😂']","['slepet', 'enggak', 'tuh', '😂', '😂', '😂', '😂', '😂']",slepet  tuh 😂 😂 😂 😂 😂,negative
@user-uv2le8og8q,2023-12-23T01:30:57Z,0,prabowo gibran 🎉,True,"['prabowo', 'gibran', '🎉']","['prabowo', 'gibran', '🎉']",prabowo gibran 🎉,neutral
@kodratnaufal2356,2023-12-23T01:30:39Z,0,ada suara hantu ngomong udah di hehehehe,True,"['suara', 'hantu', 'mengomong', 'sudah', 'hehehehe']","['suara', 'hantu', 'mengomong', 'sudah', 'hehehehe']",suara hantu mengomong  hehehehe,negative
@yuliisfauziatun7469,2023-12-23T01:30:23Z,0,gibran oke joss gandos✌🤞🤘,True,"['gibran', 'oke', 'joss', 'gandos', '✌', '🤞', '🤘']","['gibran', 'oke', 'joss', 'gandos', '✌', '🤞', '🤘']",gibran oke joss gandos ✌ 🤞 🤘,positive
@kontenlucu2938,2023-12-23T01:29:45Z,0,jangan salah pilih pemimpin yah apalagi yang suka janji manis aja,True,"['salah', 'pilih', 'pemimpin', 'ya', 'suka', 'janji', 'manis', 'saja']","['salah', 'pilih', 'pemimpin', 'ya', 'suka', 'janji', 'manis', 'saja']",salah pilih pemimpin  suka janji manis ,negative
@brynauval2270,2023-12-23T01:29:42Z,0,aku asli kalimantan menolak dengan ada nya ikn di kalimantan itu hanya memudah kan para penguasa dan pengusaha yg haus dengan kekuasa an saja untuk menambah aset aset mereka mareka sdh siap kan lahan atas nama milik mereka di kalimantan sanaseluas luas nya contoh nyapak dan orang orang cina sedangkan orang orang kalimantan sendiri kehidupan sangat minim sekali lagi saya bilang menolak ada nya ikn sampai sekarang kereta api saja tak ada satupun di kalimantankenapa kalah saing sama tetangga setanahsesama borneo yaitu sabah serawakdan brunei darussalam mau ke provinsi aja sampai jam rakyat masih banyak yg kekurangan buat makan aja susahcari kerja susah memang sih banyak perusaha an kaya tambangdll tapi kebanyakan yg kerja disana orang orang cina cina meraja lela sekarang ini kok masuk indonesia mereka di permudah sedangkan warga kita mau keluar negri semakin makin di per sulit,True,"['asli', 'kalimantan', 'menolak', 'nya', 'ikn', 'kalimantan', 'memudah', 'penguasa', 'pengusaha', 'yang', 'haus', 'kekuasa', 'an', 'menambah', 'aset', 'aset', 'mareka', 'sudah', 'lahan', 'nama', 'milik', 'kalimantan', 'sanaseluas', 'luas', 'nya', 'contoh', 'nyapak', 'orang', 'orang', 'cina', 'orang', 'orang', 'kalimantan', 'kehidupan', 'minim', 'bilang', 'menolak', 'nya', 'ikn', 'kereta', 'api', 'satupun', 'kalimantankenapa', 'kalah', 'saing', 'tetangga', 'setanahsesama', 'borneo', 'sabah', 'serawakdan', 'brunei', 'darussalam', 'provinsi', 'saja', 'jam', 'rakyat', 'yang', 'kekurangan', 'makan', 'saja', 'susahcari', 'kerja', 'susah', 'sih', 'perusaha', 'an', 'kayak', 'tambangdll', 'kebanyakan', 'yang', 'kerja', 'disana', 'orang', 'orang', 'cina', 'cina', 'meraja', 'lela', 'masuk', 'indonesia', 'permudah', 'warga', 'negeri', 'sulit']","['asli', 'kalimantan', 'menolak', 'nya', 'ikn', 'kalimantan', 'memudah', 'penguasa', 'pengusaha', 'yang', 'haus', 'kekuasa', 'an', 'menambah', 'aset', 'aset', 'mareka', 'sudah', 'lahan', 'nama', 'milik', 'kalimantan', 'sanaseluas', 'luas', 'nya', 'contoh', 'nyapak', 'orang', 'orang', 'cina', 'orang', 'orang', 'kalimantan', 'kehidupan', 'minim', 'bilang', 'menolak', 'nya', 'ikn', 'kereta', 'api', 'satupun', 'kalimantankenapa', 'kalah', 'saing', 'tetangga', 'setanahsesama', 'borneo', 'sabah', 'serawakdan', 'brunei', 'darussalam', 'provinsi', 'saja', 'jam', 'rakyat', 'yang', 'kekurangan', 'makan', 'saja', 'susahcari', 'kerja', 'susah', 'sih', 'perusaha', 'an', 'kayak', 'tambangdll', 'kebanyakan', 'yang', 'kerja', 'disana', 'orang', 'orang', 'cina', 'cina', 'meraja', 'lela', 'masuk', 'indonesia', 'permudah', 'warga', 'negeri', 'sulit']",asli kalimantan menolak  ikn kalimantan memudah penguasa pengusaha  haus kekuasa an menambah aset aset mareka  lahan nama milik kalimantan sanaseluas luas  contoh nyapak   cina   kalimantan kehidupan minim  menolak  ikn kereta api satupun kalimantankenapa kalah saing tetangga setanahsesama borneo sabah serawakdan brunei darussalam provinsi  jam rakyat  kekurangan makan  susahcari kerja susah  perusaha an  tambangdll kebanyakan  kerja disana   cina cina meraja lela masuk indonesia permudah warga negeri sulit,negative
